Timestamp	Left pupil	LeftX	LeftY	Left Validity	RightX	RightY	Right Validity
1493931726595415	2.799561	0.5891843763427	0.418133582006703	0	0.634605046969	0.380528969669058	0
1493931726612040	2.781845	0.588834515639974	0.420732582384062	0	0.632516675412035	0.376823518822903	0
1493931726628789	2.754898	0.589325726863535	0.407978396279532	0	0.636691923824174	0.374043711199874	0
1493931726645414	2.76062	0.588261346669469	0.411056668931906	0	0.635525063854629	0.373781223042442	0
1493931726662039	2.768051	0.590701752706991	0.416816973911409	0	0.633360660450307	0.371203092976657	0
1493931726678662	2.766464	0.589038463271208	0.419888740650094	0	0.631397767635917	0.368754499070064	0
1493931726695411	2.746628	0.5885200897917	0.416081586175096	0	0.633131184695912	0.369870325653892	0
1493931726712036	2.766251	0.586412797394132	0.416263211842988	0	0.633565336978108	0.370434946795058	0
1493931726728661	2.749252	0.591349659389607	0.410109428786882	0	0.634522862095309	0.368322890937861	0
1493931726745289	2.759521	0.592698253931076	0.416474956773982	0	0.629375659457764	0.368042456546164	0
1493931726761910	2.751862	0.589591478847751	0.418527714569109	0	0.631533379233588	0.366492428898255	0
1493931726778661	2.755463	0.588551969244008	0.418345482304176	0	0.630720795880052	0.375620997727765	0
1493931726795285	2.755005	0.591438528054368	0.41523211338199	0	0.632354195904554	0.365156676654351	0
1493931726811910	2.749374	0.585429271139446	0.406980329797761	0	0.632580882774846	0.372563045031484	0
1493931726828541	2.775909	0.58694644085449	0.424941948177093	0	0.631082543097818	0.370432573656217	0
1493931726845284	2.778946	0.588991177570733	0.421459199560104	0	0.630832679745708	0.367545318507155	0
1493931726861907	2.784592	0.589232706076928	0.421087425758515	0	0.631781313117699	0.370819164016439	0
1493931726878531	2.767868	0.590057382490158	0.417635063372472	0	0.633402968713426	0.368079905077138	0
1493931726895156	2.783035	0.583146583975122	0.461207474210596	0	0.628738083862572	0.406174970593611	0
1493931726911781	2.757416	0.521915536584402	0.706653018624138	0	0.586108716235685	0.627597662057269	0
1493931726928531	2.824509	0.53218690257313	0.98322188797647	0	0.582945488175028	0.920106015224064	0
1493931726945155	2.804886	0.532528354593978	1.21879063750157	0	0.572380922105367	1.09195857438044	0
1493931726961780	2.789337	0.528264919163803	1.35966051386686	0	0.569895031468377	1.22936078370526	0
1493931726978405	2.786606	0.547042931192436	1.51714206215047	0	0.558195908699645	1.38220571448733	0
1493931726995155	2.789429	0.552610557682101	1.57665223406048	0	0.572588122596699	1.44052065983033	0
1493931727011780	2.812653	0.536760062475423	1.55958010867289	0	0.558531608169687	1.42535941824713	0
1493931727028404	2.808487	0.540587158802964	1.5628324046063	0	0.5628541527783	1.42615806969775	0
1493931727045027	2.894302	0.552515761647328	1.56508953985849	0	0.560185484188423	1.43623837320183	0
1493931727061776	2.823959	0.535863390053464	1.55625456405915	0	0.564247048096604	1.43445553548509	0
1493931727078400	2.83577	0.553268097248974	1.57542276397157	0	0.56146347884669	1.43780728754882	0
1493931727095025	2.826202	0.54532820498639	1.56377362508556	0	0.568036515907352	1.43601586067643	0
1493931727111650	2.826904	0.549226722888307	1.58493071736598	0	0.573728417164375	1.43666626963341	0
1493931727128275	2.869827	0.542628361409015	1.57174633320915	0	0.564748135880109	1.43969908126087	0
1493931727145024	2.879684	0.539931758413104	1.58205253425467	0	0.561713126630139	1.44474137076509	0
1493931727161650	2.842255	0.547794825172787	1.57312269943009	0	0.55819845020892	1.44794304173661	0
1493931727178275	2.867462	0.543702168874461	1.57701688851876	0	0.558360432026802	1.44892067786463	0
1493931727194910	2.867355	0.549741962548069	1.57739410811951	0	0.557167934062363	1.45008285731637	0
1493931727211649	2.793503	0.547850027015102	1.57113286638469	0	0.564497331421762	1.44430737140897	0
1493931727228271	2.857864	0.560656339247544	1.56732551191499	0	0.561705843674872	1.45106343288239	0
1493931727244895	2.824692	0.54681116870097	1.57913300411224	0	0.564609915706342	1.45125585569303	0
1493931727261520	2.812943	0.550375359591726	1.58006073370188	0	0.565568297202844	1.44130390800819	0
1493931727278145	2.853821	0.537400510712359	1.57715201585006	0	0.56482320946543	1.44283752166825	0
1493931727294905	2.828644	0.542329984669095	1.58624531656983	0	0.565501272685879	1.43806221245586	0
1493931727311538	2.81311	0.55363560935416	1.57486895868919	0	0.566461742191677	1.44526021104366	0
1493931727328145	2.813156	0.540511164126883	1.56773833946818	0	0.562961487485154	1.4485911406075	0
1493931727344769	2.815475	0.545228204422074	1.57111007059734	0	0.569625760316285	1.446724304908	0
1493931727361520	2.816269	0.547841423770478	1.56748023482646	0	0.562090136864981	1.45073936616063	0
1493931727378144	2.845276	0.549338227969429	1.57516022360232	0	0.564936709946323	1.44734845586549	0
1493931727394769	2.862244	0.538992457888071	1.57439811736799	0	0.565676578019293	1.44026431255361	0
1493931727411392	2.861374	0.540342478536559	1.5827506915316	0	0.564673134017539	1.43765954597643	0
1493931727428141	2.863602	0.542256517420356	1.56349939491429	0	0.571235546714433	1.44117659905555	0
1493931727444767	2.86377	0.543794544147431	1.56423474961389	0	0.563926692883342	1.44107844222526	0
1493931727461391	2.891068	0.541555263092278	1.57364692601686	0	0.570299259476315	1.43852114992933	0
1493931727478015	2.88707	0.546390024101129	1.57286883455618	0	0.567062921057641	1.43991049767692	0
1493931727494640	2.900726	0.548884510929383	1.56433454038006	0	0.56523533632253	1.43444976225101	0
1493931727511394	2.899689	0.546943537180823	1.56726631476636	0	0.567309400075601	1.44636924044698	0
1493931727528015	2.898636	0.547959537150064	1.56421197788791	0	0.56336839561186	1.44148006046817	0
1493931727544639	2.927094	0.548869362190317	1.57048121762705	0	0.567889988216621	1.44158509323756	0
1493931727561264	2.909088	0.547360830915977	1.57312789346406	0	0.571676419223422	1.438575851319	0
1493931727578014	2.968323	0.551268948548795	1.57241782454525	0	0.565451155225446	1.43680905406632	0
1493931727594637	2.957794	0.544916570151599	1.55607877821649	0	0.569447072156891	1.44036595080138	0
1493931727611261	2.966171	0.545404522441004	1.55602439562108	0	0.563247247530626	1.44486366427714	0
1493931727627886	2.969208	0.54728313450164	1.57362105503626	0	0.573759201374969	1.44601025559359	0
1493931727644635	2.975952	0.54262255894082	1.56998696976098	0	0.572034296192442	1.44736581718325	0
1493931727661259	2.957565	0.543621775854717	1.57411249957545	0	0.573667671941394	1.44312091802863	0
1493931727677892	2.937744	0.54659472896401	1.57557684214521	0	0.573151842824245	1.44847835507608	0
1493931727694509	3.04216	0.547932661101186	1.58500904754555	0	0.56558630083282	1.44708174373704	0
1493931727711134	2.973297	0.54607062259447	1.565042518768	0	0.575642954392379	1.43950043040718	0
1493931727727883	2.976944	0.546657773520565	1.58535575533688	0	0.574651387882113	1.43651908258585	0
1493931727744508	2.981262	0.545972779211752	1.56917121726678	0	0.57545282445858	1.43945322015998	0
1493931727761133	2.963272	0.545337186975075	1.58001676872823	0	0.571288730111974	1.43596659117497	0
1493931727777754	2.9617	0.55350816666737	1.5866301565386	0	0.572053777955716	1.44197036015066	0
1493931727794510	3.018829	0.554820518285169	1.5851877272587	0	0.56803737069913	1.4423363401711	0
1493931727811130	3.015366	0.551719516144885	1.58782911966341	0	0.575798480085723	1.44370817093341	0
1493931727827755	3.067764	0.545505349323321	1.59166521847624	0	0.561557413165019	1.45125174508371	0
1493931727844380	2.997971	0.5427360611734	1.59114913120357	0	0.563907611119703	1.44269111593553	0
1493931727861004	2.986908	0.541773269570058	1.59069215086356	0	0.566237959541013	1.44700814620046	0
1493931727877754	3.013046	0.544747632658527	1.59596425956602	0	0.567483604802419	1.44760421275464	0
1493931727894379	2.996857	0.539660649321831	1.58118845946137	0	0.574233780398117	1.44184484085508	0
1493931727911004	2.997696	0.542315535854868	1.58181750005679	0	0.563917565964175	1.44325471264801	0
1493931727927628	2.997955	0.542422467882488	1.58474869734164	0	0.563699662983709	1.44902822454424	0
1493931727944379	2.976669	0.538464504545573	1.57953942433187	0	0.564090623603761	1.44696244761099	0
1493931727961001	2.965317	0.53583952290046	1.57855160640747	0	0.56142688072805	1.44848292881147	0
1493931727977625	2.984665	0.543199376906841	1.59021578311331	0	0.566278046213029	1.45087614759655	0
1493931727994250	2.975723	0.544211683691401	1.5868829735673	0	0.567033091826488	1.44645975153321	0
1493931728011000	2.935806	0.542570662252956	1.56141926510577	0	0.557085024950084	1.44905029332131	0
1493931728027625	2.984589	0.544827937712853	1.57997582950566	0	0.562304574049222	1.44720228213191	0
1493931728044250	2.986893	0.538503580258521	1.57507448685874	0	0.561564118141177	1.44685561877759	0
1493931728060874	2.937805	0.540399879966571	1.55633842349289	0	0.565612574494708	1.44801327653749	0
1493931728077502	2.976074	0.540948929976594	1.57576772930611	0	0.563422199196793	1.44326318767162	0
1493931728094249	2.964752	0.53998782320491	1.57804699213511	0	0.56386016046622	1.4436483690547	0
1493931728110883	2.966827	0.54453645429362	1.57328242314929	0	0.56727507160349	1.44140171457525	0
1493931728127498	2.99295	0.547884579118545	1.57293129049481	0	0.554007048700669	1.45121159348469	0
1493931728144121	2.964966	0.538211533852063	1.5856615982425	0	0.556915156023479	1.44325846591073	0
1493931728160872	2.976913	0.539492450097441	1.58467497155038	0	0.559559644427054	1.45326608264077	0
1493931728177495	2.97731	0.546952849571653	1.58930611589199	0	0.564231432217184	1.450751782118	0
1493931728194120	3.016556	0.523053327764273	1.39211700736428	0	0.558896840684838	1.26716496292761	0
1493931728210745	3.054413	0.51978560315024	1.21191599529971	0	0.560884911545372	1.09655253346546	0
1493931728227370	2.988968	0.52961353575779	0.9925031751593	0	0.581546898423994	0.926908560336869	0
1493931728244119	2.981201	0.55311141127504	0.780151469456314	0	0.604548698329609	0.749981851394523	0
1493931728260743	2.979446	0.584953859264942	0.653646408638451	0	0.626876564724853	0.612654639238599	0
1493931728277368	2.987213	0.609107588136567	0.564109055460904	0	0.649120964151734	0.531157056716665	0
1493931728293993	2.997498	0.610833494326243	0.489118811438857	0	0.649310621862014	0.438281818601581	0
1493931728310743	3.004303	0.612616944352339	0.434407694074025	0	0.653455413903203	0.389777636344661	0
1493931728327366	3.015411	0.607810402623272	0.41606302610262	0	0.654599195629089	0.386032217453703	0
1493931728343990	3.026611	0.608313422966603	0.420645366993313	0	0.649254828900212	0.383594359956078	0
1493931728360621	3.022614	0.60965697330721	0.414018547997784	0	0.649707342118063	0.374031215108062	0
1493931728377364	2.997803	0.609123758505575	0.410163169841326	0	0.649387849364075	0.373667872135684	0
1493931728393989	2.992599	0.60753401349848	0.418299382830128	0	0.651214319667361	0.374852689301633	0
1493931728410621	2.999298	0.609648658170954	0.406151315720308	0	0.654024658622347	0.372164637309425	0
1493931728427239	2.99498	0.609141520634239	0.410455430838965	0	0.651018065309472	0.36620690503014	0
1493931728443864	2.993729	0.609923924017721	0.407127417873426	0	0.650859232664288	0.365168316007157	0
1493931728460620	2.980026	0.608689843448701	0.405278234163006	0	0.650144766748326	0.367511298637282	0
1493931728477238	2.972488	0.605446292618581	0.411437120621031	0	0.655730744314269	0.359703344688342	0
1493931728493864	2.937851	0.609519138192127	0.400987413634084	0	0.651222485638982	0.371106837169236	0
1493931728510486	2.916687	0.61067142010188	0.409267850366177	0	0.653625643882151	0.366171630313147	0
1493931728527235	2.887451	0.610290115968155	0.404298954046908	0	0.652184526050632	0.37054276093545	0
1493931728543860	2.878662	0.608945488369272	0.405886767611037	0	0.651472962651042	0.377648145354897	0
1493931728560485	2.862305	0.611384406053276	0.412088108845637	0	0.650200854111063	0.373919882111068	0
1493931728577109	2.810699	0.607413355601238	0.409686332056481	0	0.652044367446251	0.375997353250568	0
1493931728593734	2.800781	0.609074598945654	0.40873560307864	0	0.652356640481685	0.37053354816635	0
1493931728610484	2.78157	0.609590099571733	0.404252468530558	0	0.650739259203419	0.373079396440517	0
1493931728627109	2.770004	0.607414927092805	0.412141467365473	0	0.653612695790343	0.371928760069068	0
1493931728643733	2.745117	0.607192527765392	0.409750412031144	0	0.654203210736114	0.366848919626818	0
1493931728660358	2.744263	0.610623881925676	0.409789038222698	0	0.650982944086763	0.374201175548023	0
1493931728677108	2.722198	0.611272795173363	0.404188272660122	0	0.652848977409576	0.378147433445065	0
1493931728693740	2.712921	0.606749578729023	0.410543727616414	0	0.655848118678477	0.370642317500369	0
1493931728710355	2.70665	0.606064457110506	0.412635393121036	0	0.653429250479576	0.375729942665203	0
1493931728726980	2.714386	0.608186515488114	0.403085943460155	0	0.654345653864311	0.376082772834479	0
1493931728743730	2.708115	0.608293319333825	0.410681663155628	0	0.653756374301338	0.374928281513576	0
1493931728760354	2.705643	0.60933609085464	0.412661720328515	0	0.660527555506405	0.36940975364314	0
1493931728776979	2.672134	0.608818243397991	0.408815902244442	0	0.654003643889382	0.374224873649837	0
1493931728793604	2.691696	0.612043473290441	0.416303765168095	0	0.65513332794967	0.373811050299764	0
1493931728810229	2.663269	0.610774250763598	0.410095127014756	0	0.648407545535065	0.376668834097245	0
1493931728826978	2.690826	0.612485652168061	0.414393662259727	0	0.649643519845995	0.37624533569624	0
1493931728843612	2.68924	0.614419743280678	0.408491255841454	0	0.65170296398469	0.371446047920017	0
1493931728860227	2.669861	0.609426433525414	0.401245503221389	0	0.650241849475833	0.371369010044418	0
1493931728876857	2.70134	0.61058166354087	0.413492617872407	0	0.652630500762371	0.373837218697872	0
1493931728893599	2.686798	0.612915755373933	0.404268318823142	0	0.651558493057337	0.374929248045646	0
1493931728910224	2.688278	0.610482409918404	0.410300095945331	0	0.654761108631192	0.374157772325589	0
1493931728926849	2.687668	0.609866438817335	0.416436642651206	0	0.653052944973751	0.373672948886906	0
1493931728943474	2.696518	0.605626078791147	0.399996129544661	0	0.651873978104049	0.366981081544509	0
1493931728960228	2.689194	0.610719554463003	0.406900306767966	0	0.655907657135685	0.36415343787894	0
1493931728976848	2.678818	0.610104332481114	0.404532241415382	0	0.653967920949526	0.374633355169863	0
1493931728993473	2.694275	0.610349024192374	0.413049545690455	0	0.651819574790807	0.371882848190808	0
1493931729010098	2.710022	0.607725331870824	0.4176645989603	0	0.657374854886257	0.373232914411801	0
1493931729026722	2.696381	0.61018533005722	0.413928723442268	0	0.658119518906688	0.373992792980971	0
1493931729043478	2.691483	0.610665483163757	0.410063027380829	0	0.654293513411176	0.371846183940079	0
1493931729060095	2.695602	0.611708399442477	0.408934964993477	0	0.6554882761302	0.367518228160407	0
1493931729076719	2.683533	0.610097194286936	0.416424640342484	0	0.654559593234353	0.368743865114538	0
1493931729093344	2.687149	0.608361998683904	0.415776121070849	0	0.651867143404843	0.371680112938975	0
1493931729110094	2.68634	0.608580314591791	0.412717926261621	0	0.655402949024392	0.371350541047377	0
1493931729126719	2.6745	0.610134715368531	0.404181582634465	0	0.656888780761165	0.367104523721764	0
1493931729143343	2.696213	0.608579339860398	0.414484067521698	0	0.654633304771096	0.369777406060621	0
1493931729159969	2.682816	0.609703005930442	0.408693519929329	0	0.656665939012782	0.366744931826361	0
1493931729176593	2.688171	0.609437458613229	0.415693168948792	0	0.653732587831655	0.364447550632349	0
1493931729193343	2.675568	0.609409783977753	0.410146685797145	0	0.651254691954364	0.369937255149807	0
1493931729209968	2.697006	0.608779011639854	0.415329029583745	0	0.652924383590744	0.36807455910548	0
1493931729226592	2.684235	0.606441370209268	0.417432693265255	0	0.653634973919679	0.367377091888329	0
1493931729243215	2.669998	0.608595450468329	0.422521442632387	0	0.65264834764821	0.374490518480343	0
1493931729259965	2.685471	0.61224249061479	0.414544212970895	0	0.65458855008842	0.372446202479068	0
1493931729276594	2.680511	0.607431881829825	0.4139261518892	0	0.653917745228	0.37016410674164	0
1493931729293214	2.680969	0.61255496480112	0.42074169240118	0	0.654709131989421	0.366980727555983	0
1493931729309839	2.674606	0.608541940994655	0.422282939189245	0	0.652009851721232	0.372824919444838	0
1493931729326588	2.64093	0.610580138851674	0.411461706496539	0	0.655438457916034	0.37600506180047	0
1493931729343212	2.669998	0.611020246295539	0.413655660501945	0	0.656465305523852	0.37405824761322	0
1493931729359838	2.678253	0.607798104265839	0.417190993643089	0	0.655854845268777	0.371947708062635	0
1493931729376462	2.674179	0.606544201651332	0.411364551071529	0	0.651945426665179	0.368806444723077	0
1493931729393087	2.68576	0.608442974777063	0.414026588226761	0	0.654261930496659	0.367467232094214	0
1493931729409836	2.678543	0.609326133091827	0.414666321779578	0	0.652002532923916	0.370411342555144	0
1493931729426459	2.67128	0.610233373872688	0.413980141315278	0	0.655311316306324	0.367117535209218	0
1493931729443084	2.688171	0.608886127146434	0.414446344010457	0	0.653370674988537	0.368703615372397	0
1493931729459709	2.690613	0.610018466427618	0.41362881166242	0	0.652915953402271	0.376435792254824	0
1493931729476458	2.67543	0.611634727106321	0.415014042545181	0	0.653725721526826	0.376219470158276	0
1493931729493083	2.698456	0.608082496615225	0.41910902869904	0	0.653241817341268	0.369906158586446	0
1493931729509708	2.680618	0.607897764307836	0.416756022739037	0	0.653316249903583	0.374671383513487	0
1493931729526333	2.698425	0.610196587936343	0.417937936377029	0	0.653695602840344	0.378063206428351	0
1493931729543083	2.692322	0.611156821711802	0.413765248440768	0	0.655519230765776	0.373813947616554	0
1493931729559707	2.687576	0.610709802091151	0.413481751002109	0	0.654083359451761	0.370131578462633	0
1493931729576333	2.69455	0.611702664680706	0.409957682044478	0	0.654748417347037	0.375646107296916	0
1493931729592957	2.701752	0.707269668198933	0.50130657276577	0	0.787528416433815	0.382853439168002	0
1493931729609579	2.726761	0.852135816619239	0.570019390702328	0	0.899879880780873	0.519563199279901	0
1493931729626329	2.710373	0.994944830198392	0.647234724169721	0	1.10507452447996	0.514327846697597	0
1493931729642954	2.704819	1.12527919593276	0.716636639080662	0	-1	-1	4
1493931729659579	2.716965	1.23442522444202	0.735531854363899	0	-1	-1	4
1493931729676203	-1	-1	-1	4	-1	-1	4
1493931729692894	-1	-1	-1	4	-1	-1	4
1493931729709560	-1	-1	-1	4	-1	-1	4
1493931729726194	-1	-1	-1	4	-1	-1	4
1493931729742860	-1	-1	-1	4	-1	-1	4
1493931729759531	-1	-1	-1	4	-1	-1	4
1493931729776197	-1	-1	-1	4	-1	-1	4
1493931729792823	-1	-1	-1	4	-1	-1	4
1493931729809489	-1	-1	-1	4	-1	-1	4
1493931729826155	-1	-1	-1	4	-1	-1	4
1493931729842795	-1	-1	-1	4	-1	-1	4
1493931729859461	-1	-1	-1	4	-1	-1	4
1493931729876127	-1	-1	-1	4	-1	-1	4
1493931729892725	-1	-1	-1	4	-1	-1	4
1493931729909391	-1	-1	-1	4	-1	-1	4
1493931729926049	-1	-1	-1	4	-1	-1	4
1493931729942715	-1	-1	-1	4	-1	-1	4
1493931729959322	3.749466	2.05754816268563	0.268277637469964	0	-1	-1	4
1493931729975944	-1	-1	-1	4	-1	-1	4
1493931729992631	-1	-1	-1	4	-1	-1	4
1493931730009297	-1	-1	-1	4	-1	-1	4
1493931730025943	3.571915	1.99107168675982	0.310047436257491	0	-1	-1	4
1493931730042568	-1	-1	-1	4	-1	-1	4
1493931730059317	3.649841	1.99495465247173	0.290251164876508	0	-1	-1	4
1493931730075943	3.556244	1.98901305723189	0.316193207808738	0	-1	-1	4
1493931730092567	-1	-1	-1	4	-1	-1	4
1493931730109192	-1	-1	-1	4	-1	-1	4
1493931730125822	-1	-1	-1	4	-1	-1	4
1493931730142567	-1	-1	-1	4	-1	-1	4
1493931730159197	-1	-1	-1	4	-1	-1	4
1493931730175813	-1	-1	-1	4	-1	-1	4
1493931730192438	2.621979	0.939292054775933	0.665978096762274	0	-1	-1	4
1493931730209188	2.682068	0.793481412820711	0.582391957852906	0	1.01099290366915	0.427277789117852	0
1493931730225816	2.656677	0.676782960651963	0.570206585216965	0	0.732666966673833	0.54832437779578	0
1493931730242438	2.677155	0.617185040317963	0.510713948412786	0	0.666450772180724	0.493635980292993	0
1493931730259062	2.672379	0.612797103116691	0.511647788004211	0	0.67064847915276	0.455669026595842	0
1493931730275812	2.683792	0.619951459414096	0.513473330831175	0	0.665750707647021	0.472311450921097	0
1493931730292437	2.69165	0.61719548925862	0.509312907426192	0	0.666761711543131	0.460322782172852	0
1493931730309062	2.691833	0.617814916588259	0.510189277616064	0	0.660675062237942	0.457191955734743	0
1493931730325686	2.689377	0.61312893437912	0.51032317059412	0	0.663291837930274	0.454488836266592	0
1493931730342309	2.714752	0.611905052739985	0.513680669974519	0	0.659124078343439	0.453453441133433	0
1493931730359059	2.709274	0.614783406318111	0.507576974647009	0	0.65879064069054	0.455609987749995	0
1493931730375687	2.698654	0.614129359785011	0.507747688471909	0	0.659938877465947	0.451299643644688	0
1493931730392308	2.693878	0.61288311273438	0.507999773879192	0	0.659802867750841	0.450239339872951	0
1493931730408933	2.718979	0.609464769400347	0.403789183189474	0	0.654539264246296	0.367931657644931	0
1493931730425685	2.708572	0.610165962119936	0.411543464771739	0	0.653208904312123	0.377434056726997	0
1493931730442306	2.692215	0.613556417353266	0.417537458434936	0	0.652806364428443	0.378667371554684	0
1493931730458931	2.688278	0.612889129145515	0.412280728768565	0	0.653571440137057	0.37928045391277	0
1493931730475558	2.68573	0.609815846241418	0.413884004321289	0	0.657727797906318	0.375343130568808	0
1493931730492181	2.677841	0.608800336092145	0.414505588824568	0	0.65513926476774	0.375919894012895	0
1493931730508931	2.6698	0.608212570577052	0.414324142962187	0	0.653811827259688	0.374510216267026	0
1493931730525553	2.688339	0.608650133756782	0.411303836385514	0	0.654660609044186	0.373603766677434	0
1493931730542178	2.652954	0.61023341459827	0.412847824703476	0	0.657533565586618	0.371845350343165	0
1493931730558803	2.649567	0.610744374230308	0.410763736854051	0	0.658390019525314	0.373971068144328	0
1493931730575552	2.644043	0.608505329162881	0.416241524254474	0	0.655046906018697	0.371294097211148	0
1493931730592186	2.66748	0.609959024949376	0.419505142674097	0	0.654011540954116	0.372363926921253	0
1493931730608802	2.628036	0.608686799914722	0.420814313360324	0	0.658243490233644	0.368969063571967	0
1493931730625431	2.630798	0.610216062800191	0.417303929593118	0	0.654849009434656	0.369798251745806	0
1493931730642177	2.628174	0.61267368557219	0.412345969365788	0	0.656636565411418	0.372651170815288	0
1493931730658801	2.640671	0.612233170376385	0.41705861037326	0	0.655322733428875	0.370577227689182	0
1493931730675428	2.631149	0.613690502559166	0.415019818437486	0	0.656364158174938	0.376766274906686	0
1493931730692051	2.635193	0.612585635436744	0.409623063890876	0	0.657186515091553	0.37208418649243	0
1493931730708686	2.642014	0.610873235134477	0.415820079549576	0	0.660841820513269	0.375174444565346	0
1493931730725423	2.642776	0.613664723364082	0.416187690317884	0	0.656907386330431	0.375001996665105	0
1493931730742048	2.659927	0.610731429996576	0.417633305916524	0	0.656817811057181	0.375303558082123	0
1493931730758672	2.645752	0.610126290885546	0.414440466747465	0	0.655071968639504	0.380677141799652	0
1493931730775298	2.64537	0.608745896425035	0.413901854061351	0	0.657025250171728	0.372291649484623	0
1493931730792047	2.641495	0.610371279623905	0.417532450205272	0	0.655277712476391	0.367556847460719	0
1493931730808672	2.667007	0.609810690108588	0.419501230454443	0	0.656873421885621	0.375991507177787	0
1493931730825298	2.660721	0.609869494837085	0.41545628780159	0	0.653659771567845	0.37125745907224	0
1493931730841922	2.673981	0.609328193594138	0.414891684731629	0	0.651020407369742	0.376039612061049	0
