Thu May 04 17:41:26 EDT 2017,117870,1493934086832,2093.0,56.0
Thu May 04 17:41:26 EDT 2017,117870,1493934086832,2093.0,56.0
Thu May 04 17:41:26 EDT 2017,117870,1493934086832,2093.0,56.0
Thu May 04 17:41:26 EDT 2017,117870,1493934086832,2093.0,56.0
Thu May 04 17:41:26 EDT 2017,117870,1493934086832,2093.0,56.0
Thu May 04 17:41:26 EDT 2017,117870,1493934086832,2093.0,56.0
Thu May 04 17:41:26 EDT 2017,117870,1493934086832,2093.0,56.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,SearchBox,/keyword Information Visualization
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:52 EDT 2017,143578,1493934112540,2395.0,68.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:41:56 EDT 2017,147176,1493934116138,2230.0,56.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:03 EDT 2017,154688,1493934123650,2364.0,69.0
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,SearchBox,/year 2014
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158554,1493934127516,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158555,1493934127517,2362.0,44.0
Thu May 04 17:42:07 EDT 2017,158555,1493934127517,2362.0,44.0
Thu May 04 17:42:58 EDT 2017,209951,1493934178913,SearchBox,/keyword information visualization
Thu May 04 17:42:58 EDT 2017,209951,1493934178913,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209951,1493934178913,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:42:58 EDT 2017,209952,1493934178914,2469.0,660.0
Thu May 04 17:43:04 EDT 2017,215312,1493934184274,Task2,14
Thu May 04 17:43:46 EDT 2017,257651,1493934226613,SearchBox,/keyword volume rendering
Thu May 04 17:43:46 EDT 2017,257651,1493934226613,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257651,1493934226613,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257651,1493934226613,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257651,1493934226613,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257652,1493934226614,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257652,1493934226614,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257652,1493934226614,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257652,1493934226614,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257652,1493934226614,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257652,1493934226614,2355.0,59.0
Thu May 04 17:43:46 EDT 2017,257652,1493934226614,2355.0,59.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:06 EDT 2017,278005,1493934246967,3589.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
