time,pupil,gazeX,gazeY,Validity,
1508951533426,2.7778170000000002,0.27698480716912899,0.0288143207333178,0
1508951533443,2.685257,0.28612915068765699,0.048145610523988601,0
1508951533459,2.7697750000000001,0.27801615836961002,0.037713634636247703,0
1508951533475,2.7032319999999999,0.29685859121923402,0.050096180556465697,0
1508951533492,2.7666019999999998,0.27426893727124502,0.0345256387324753,0
1508951533509,2.729568,0.28858386627598498,0.022645340380222499,0
1508951533525,2.7407840000000001,0.28145831696974699,0.047083859575650401,0
1508951533542,2.7289729999999999,0.279570531276704,0.052604510048013302,0
1508951533558,2.7020110000000002,0.29245741905401701,0.032731702028513603,0
1508951533575,2.6908720000000002,0.28495382588812401,0.046566478669774397,0
1508951533591,2.7559049999999998,0.29001615894594601,0.035667268407450999,0
1508951533609,2.7426300000000001,0.27964797617437398,0.036098556466413398,0
1508951533625,2.7618710000000002,0.28393751816975099,0.0515889375046754,0
1508951533642,2.7343600000000001,0.28792411943686602,0.042525267771679899,0
1508951533658,2.6772,0.28599933599548399,0.041519157420907497,0
1508951533675,2.722137,0.28089161779439598,0.041043929801389802,0
1508951533692,2.7076720000000001,0.28116051383472002,0.048430216239467,0
1508951533708,2.7606199999999999,0.28314837054881498,0.028399856060787002,0
1508951533725,2.693298,0.28583222748852699,0.034933870288796201,0
1508951533741,2.6554869999999999,0.29309044128808598,0.038385744175002401,0
1508951533758,2.7058110000000002,0.28874516629139202,0.041114878375537997,0
1508951533774,2.6986690000000002,0.26901576435875502,0.025964927175437,0
1508951533791,2.6774290000000001,0.27228864205471798,-0.0016061716723925199,0
1508951533808,2.686493,0.24879024347501399,-0.0056788150411648504,0
1508951533826,2.6827239999999999,0.26283477502852298,0.00057949351435126995,0
1508951533841,2.6691739999999999,0.247821870829284,0.0025979333947816498,0
1508951533858,2.6876679999999999,0.26648420099059,0.0150047869383343,0
1508951533875,2.702499,0.25639931276032302,-0.016455920280805,0
1508951533891,2.6643370000000002,0.26414711571942501,-0.0045727740457550698,0
1508951533908,2.6524510000000001,0.264964305498324,-0.0015760397325266201,0
1508951533925,2.7088009999999998,0.26288279058326203,0.0091535256085535401,0
1508951533941,2.649384,0.26873876659510598,0.0069890761956230597,0
1508951533958,2.6481780000000001,0.26728396592716303,-0.0012744342443511401,0
1508951533974,2.6772459999999998,0.26316054547169199,-0.0036302178259575201,0
1508951533991,2.6352690000000001,0.27966752697125202,-0.0069713379825770997,0
1508951534008,2.6240839999999999,0.25974796863579303,-0.012878471454087,0
1508951534025,2.6000519999999998,0.26822226222589102,0.0310816836458798,0
1508951534041,2.595612,0.26152637203949802,0.035048897570050003,0
1508951534058,2.6321870000000001,0.25028302716418699,-0.0170434875533374,0
1508951534075,2.6784059999999998,0.25082887291728201,-0.0094929123847577995,0
1508951534091,2.6259610000000002,0.25775108571451699,0.0180987548751546,0
1508951534123,2.6221619999999999,0.30804040749262601,0.026659243319272701,0
1508951534124,2.6232449999999998,0.35194313788519999,0.029640614117624899,0
1508951534142,2.6455540000000002,0.37112796623773597,0.0324164253993331,0
1508951534158,2.58873,0.36638497307239998,0.032544163370630499,0
1508951534175,2.5762330000000002,0.37399253796434101,0.066954150953961303,0
